,Bundesland,AnzahlFall,AnzahlGenesen,AnzahlTodesfall,Female,Unknown,Male,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,A_unknown
2020-03-18,Berlin,146.0,144.0,2.0,60.0,0.0,86.0,3.0,4.0,45.0,77.0,14.0,3.0,0.0
2020-03-19,Berlin,180.0,179.0,1.0,76.0,0.0,104.0,0.0,6.0,62.0,87.0,23.0,2.0,0.0
2020-03-20,Berlin,170.0,168.0,2.0,83.0,0.0,87.0,1.0,18.0,70.0,69.0,12.0,0.0,0.0
2020-03-21,Berlin,128.0,126.0,2.0,47.0,0.0,81.0,2.0,2.0,48.0,57.0,17.0,2.0,0.0
2020-03-22,Berlin,68.0,67.0,1.0,34.0,0.0,34.0,2.0,0.0,21.0,37.0,7.0,1.0,0.0
2020-03-23,Berlin,159.0,155.0,4.0,75.0,0.0,84.0,0.0,8.0,70.0,59.0,16.0,6.0,0.0
2020-03-24,Berlin,199.0,194.0,5.0,87.0,0.0,112.0,1.0,6.0,66.0,91.0,30.0,5.0,0.0
2020-03-25,Berlin,245.0,243.0,2.0,125.0,0.0,120.0,1.0,2.0,93.0,112.0,33.0,4.0,0.0
2020-03-26,Berlin,286.0,282.0,4.0,137.0,0.0,149.0,2.0,2.0,112.0,116.0,41.0,13.0,0.0
2020-03-27,Berlin,205.0,200.0,5.0,119.0,0.0,86.0,4.0,3.0,69.0,82.0,38.0,9.0,0.0
2020-03-28,Berlin,197.0,194.0,3.0,96.0,0.0,101.0,3.0,7.0,79.0,77.0,28.0,3.0,0.0
2020-03-29,Berlin,87.0,83.0,4.0,42.0,0.0,45.0,1.0,1.0,18.0,49.0,14.0,4.0,0.0
2020-03-30,Berlin,167.0,163.0,4.0,79.0,0.0,88.0,3.0,3.0,48.0,71.0,30.0,12.0,0.0
2020-03-31,Berlin,213.0,210.0,3.0,114.0,0.0,99.0,6.0,3.0,60.0,97.0,34.0,13.0,0.0
2020-04-01,Berlin,187.0,179.0,8.0,94.0,0.0,93.0,2.0,10.0,58.0,68.0,39.0,10.0,0.0
2020-04-02,Berlin,237.0,230.0,7.0,129.0,0.0,108.0,6.0,5.0,71.0,105.0,39.0,11.0,0.0
2020-04-03,Berlin,239.0,222.0,17.0,138.0,0.0,101.0,2.0,6.0,54.0,85.0,47.0,45.0,0.0
2020-04-04,Berlin,108.0,106.0,2.0,64.0,0.0,44.0,2.0,4.0,30.0,47.0,19.0,6.0,0.0
2020-04-05,Berlin,78.0,73.0,5.0,39.0,0.0,39.0,0.0,2.0,27.0,30.0,16.0,3.0,0.0
2020-04-06,Berlin,144.0,135.0,9.0,80.0,0.0,64.0,3.0,5.0,45.0,52.0,28.0,11.0,0.0
2020-04-07,Berlin,202.0,187.0,15.0,108.0,0.0,94.0,5.0,1.0,64.0,78.0,28.0,26.0,0.0
2020-04-08,Berlin,178.0,172.0,6.0,95.0,0.0,83.0,0.0,3.0,50.0,76.0,20.0,29.0,0.0
2020-04-09,Berlin,176.0,166.0,10.0,97.0,0.0,79.0,4.0,6.0,42.0,64.0,36.0,24.0,0.0
2020-04-10,Berlin,82.0,77.0,5.0,46.0,1.0,35.0,1.0,4.0,19.0,30.0,16.0,12.0,0.0
2020-04-11,Berlin,87.0,86.0,1.0,46.0,0.0,41.0,2.0,0.0,30.0,36.0,8.0,11.0,0.0
2020-04-12,Berlin,54.0,54.0,0.0,32.0,0.0,22.0,0.0,2.0,18.0,18.0,10.0,6.0,0.0
2020-04-13,Berlin,59.0,56.0,3.0,32.0,0.0,27.0,1.0,3.0,17.0,17.0,12.0,9.0,0.0
2020-04-14,Berlin,74.0,73.0,1.0,40.0,0.0,34.0,1.0,4.0,23.0,28.0,11.0,7.0,0.0
2020-04-15,Berlin,113.0,111.0,2.0,53.0,0.0,60.0,1.0,2.0,33.0,47.0,21.0,9.0,0.0
2020-04-16,Berlin,94.0,91.0,3.0,43.0,0.0,51.0,0.0,2.0,26.0,46.0,10.0,10.0,0.0
2020-04-17,Berlin,120.0,114.0,6.0,73.0,0.0,47.0,1.0,3.0,30.0,39.0,21.0,26.0,0.0
2020-04-18,Berlin,82.0,78.0,4.0,45.0,0.0,37.0,1.0,4.0,19.0,39.0,12.0,7.0,0.0
2020-04-19,Berlin,33.0,32.0,1.0,15.0,0.0,18.0,0.0,1.0,8.0,14.0,7.0,3.0,0.0
2020-04-20,Berlin,45.0,43.0,2.0,28.0,0.0,17.0,0.0,0.0,13.0,19.0,8.0,5.0,0.0
2020-04-21,Berlin,76.0,74.0,2.0,41.0,0.0,35.0,1.0,1.0,22.0,33.0,10.0,9.0,0.0
2020-04-22,Berlin,81.0,74.0,7.0,45.0,0.0,36.0,2.0,8.0,17.0,28.0,15.0,11.0,0.0
2020-04-23,Berlin,86.0,84.0,2.0,44.0,0.0,42.0,2.0,5.0,26.0,31.0,12.0,10.0,0.0
2020-04-24,Berlin,73.0,70.0,3.0,39.0,0.0,34.0,0.0,6.0,20.0,27.0,15.0,5.0,0.0
2020-04-25,Berlin,54.0,48.0,6.0,24.0,0.0,30.0,1.0,0.0,8.0,14.0,14.0,17.0,0.0
2020-04-26,Berlin,21.0,20.0,1.0,10.0,0.0,11.0,1.0,0.0,8.0,1.0,7.0,4.0,0.0
2020-04-27,Berlin,56.0,46.0,10.0,33.0,0.0,23.0,0.0,0.0,11.0,21.0,15.0,9.0,0.0
2020-04-28,Berlin,79.0,72.0,7.0,47.0,0.0,32.0,1.0,0.0,20.0,26.0,18.0,14.0,0.0
2020-04-29,Berlin,68.0,68.0,0.0,31.0,0.0,37.0,0.0,4.0,11.0,29.0,18.0,6.0,0.0
